# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
163 5.713289168373e-02 4.492980584946e-01 2.556327079792e-07 2.556327079792e-07 4.241205465241e-03 5.821276459663e-05 1.447042960234e-01 2.468922953540e-07 0
164 4.317430383256e-01 2.102699070136e-01 -4.348645945670e-07 4.348645945670e-07 2.418557580019e-03 1.735106011441e-04 1.294345493775e-01 4.196453796108e-07 0
165 4.034778990629e-01 2.792235674417e-01 -5.433491846294e-07 5.433491846294e-07 3.395335788959e-03 1.489979088524e-04 1.490474068604e-01 5.058979324067e-07 0
166 1.142638668546e-01 4.479294760468e-01 1.499594582931e-07 1.499594582931e-07 4.832043463290e-03 6.143303989045e-05 1.470054758552e-01 2.968471188327e-07 0
167 3.526200372748e-01 3.359122308550e-01 -5.742006664470e-07 5.742006664470e-07 4.181369754929e-03 1.174360412059e-04 1.531765381687e-01 4.910435108368e-07 0
168 1.443990527528e-01 4.459312418485e-01 7.476246132916e-08 7.476246132916e-08 5.215908277866e-03 7.213694678549e-05 1.486821763271e-01 3.762596978784e-07 0
169 4.292353605655e-01 2.378297666107e-01 -4.875163785573e-07 4.875163785573e-07 2.823075777438e-03 1.672045708651e-04 1.410743852284e-01 4.720311738862e-07 0
170 4.748008057536e-01 1.511066745052e-02 -7.935433846850e-07 7.935433846850e-07 2.242802828335e-03 2.964966131258e-04 1.453503821107e-02 6.649834425103e-07 0
171 4.740736990043e-01 7.602720214256e-02 -8.882139802688e-07 8.882139802688e-07 2.530716983156e-03 2.931396012833e-04 5.917547479258e-02 7.418533674033e-07 1
172 3.776230868769e-01 3.217600166447e-01 -5.943891792231e-07 5.943891792231e-07 4.097345164140e-03 1.289879200635e-04 1.554655823386e-01 5.285080305049e-07 0
173 4.739316831348e-01 1.088106240996e-01 -1.113308693731e-06 1.113308693731e-06 2.807911583307e-03 3.681537722684e-04 8.263928610158e-02 1.033743241590e-06 1
174 4.613102385552e-01 1.725115098859e-01 -6.801144524339e-07 6.801144524339e-07 2.482132719956e-03 2.849177643366e-04 1.192155623914e-01 7.072037053566e-07 0
175 2.770911989964e-01 4.081334142580e-01 -4.949436433616e-07 4.949436433616e-07 5.435185012634e-03 8.310794122328e-05 1.562209035880e-01 4.517070365677e-07 0
176 2.525716515253e-01 4.227732285864e-01 -3.859928106254e-07 3.859928106254e-07 5.549382900949e-03 7.634460774776e-05 1.556611499355e-01 4.236654608151e-07 0
177 3.269498459904e-01 3.791710401951e-01 -6.277626659221e-07 6.277626659221e-07 5.197567864504e-03 1.008951371811e-04 1.587673955204e-01 5.244093226973e-07 0
178 4.542467973404e-01 1.996689985562e-01 -3.566389675226e-07 3.566389675226e-07 2.205533539484e-03 1.617588121738e-04 1.316564822702e-01 3.567644855565e-07 0
179 1.434161485548e-02 4.748646800660e-01 3.559679354653e-07 3.559679354653e-07 4.209911579217e-03 5.679288066976e-05 1.492675330539e-01 2.390930059487e-07 0
180 3.519374451229e-01 3.648209309229e-01 -6.583582742847e-07 6.583582742847e-07 5.054502617879e-03 1.106663391035e-04 1.607946500412e-01 5.593633007095e-07 0
181 7.172331151691e-02 4.742132701364e-01 3.044778047518e-07 3.044778047518e-07 5.490104948030e-03 5.854179282665e-05 1.504146443578e-01 3.214005864641e-07 0
182 2.048732709720e-01 4.522787081926e-01 -1.197695058720e-07 1.197695058720e-07 5.879820515195e-03 6.891183642120e-05 1.558060930067e-01 4.051892295291e-07 0
183 1.006617341313e-01 4.735822520877e-01 2.538241388575e-07 2.538241388575e-07 5.845735111798e-03 6.038731605172e-05 1.515900053862e-01 3.530082537508e-07 0
184 4.271992682420e-01 2.937162354217e-01 -5.772191109336e-07 5.772191109336e-07 3.884127336912e-03 1.628429854633e-04 1.616686719500e-01 6.325028914622e-07 0
185 1.598016951519e-01 4.712871876017e-01 7.545867223681e-08 7.545867223681e-08 7.084169789550e-03 7.274361540848e-05 1.551926938199e-01 5.153281226594e-07 0
186 4.520328603199e-01 2.520624118477e-01 -5.076956140626e-07 5.076956140626e-07 3.166770949763e-03 1.794171763240e-04 1.550566461743e-01 5.681731018715e-07 0
187 4.998175241757e-01 2.993834944454e-02 -9.210285505828e-07 9.210285505828e-07 2.385396026975e-03 3.170132135331e-04 2.699572135108e-02 7.562020600603e-07 1
188 4.998773389605e-01 6.025021485857e-02 -9.654238033069e-07 9.654238033069e-07 2.488859090766e-03 3.380396524484e-04 5.147241973072e-02 8.413330620355e-07 1
189 5.011252415215e-01 1.226661100228e-01 -1.209274435675e-06 1.209274435675e-06 3.067480186220e-03 3.687266394786e-04 9.992813980824e-02 1.131061660732e-06 1
190 1.865745272076e-01 4.725633448463e-01 -1.037113087668e-07 1.037113087668e-07 7.023096340876e-03 7.466834471614e-05 1.579076600474e-01 5.244029785552e-07 0
191 4.018581147846e-01 3.363457444455e-01 -6.512771916204e-07 6.512771916204e-07 4.757132950460e-03 1.395489794482e-04 1.665704775594e-01 6.638530483360e-07 0
192 4.872422999758e-01 1.715752075627e-01 -4.929880245699e-07 4.929880245699e-07 2.368715456917e-03 2.141605964324e-04 1.279232392107e-01 5.072855150319e-07 0
193 4.514947664439e-01 2.796486342239e-01 -5.801781870160e-07 5.801781870160e-07 3.742000420322e-03 1.789387194254e-04 1.654455628874e-01 6.695887633018e-07 0
194 3.017261202198e-01 4.225701429719e-01 -6.661587024290e-07 6.661587024290e-07 6.571132568304e-03 8.652311028526e-05 1.637251821393e-01 5.685548279065e-07 0
195 3.265680004322e-01 4.081347175448e-01 -7.271322740250e-07 7.271322740250e-07 6.375152308554e-03 9.460677587031e-05 1.654210657971e-01 6.031326055945e-07 0
196 2.524800789337e-01 4.514836351861e-01 -4.381874378747e-07 4.381874378747e-07 6.720856939706e-03 7.048145207157e-05 1.617234918352e-01 4.736957562757e-07 0
197 4.266212608549e-01 3.221298284060e-01 -6.313261034542e-07 6.313261034542e-07 4.584886580355e-03 1.531088710347e-04 1.703521217341e-01 7.019868081403e-07 0
198 4.748347854097e-01 2.133038099060e-01 -3.411977857370e-07 3.411977857370e-07 2.324290350509e-03 1.574666529629e-04 1.461770236757e-01 3.659982220085e-07 0
199 5.054933419923e-01 1.523700721814e-01 -9.857930922365e-07 9.857930922365e-07 2.906384103444e-03 3.191890588558e-04 1.223368582594e-01 9.276860066518e-07 1
200 2.302156133767e-01 4.646428076097e-01 -2.273987672244e-07 2.273987672244e-07 6.233772954580e-03 5.965025910904e-05 1.613222470721e-01 3.718461719677e-07 0
201 2.876513061415e-02 4.998234847954e-01 4.302289065887e-07 4.302289065887e-07 6.462404386987e-03 5.627618753671e-05 1.543389770934e-01 3.636794812201e-07 0
202 5.758190717997e-02 4.995819251641e-01 4.034693618300e-07 4.034693618300e-07 6.668538545394e-03 5.691039960687e-05 1.549256831505e-01 3.795091934122e-07 0
203 3.764850391839e-01 3.793947642701e-01 -7.491538613877e-07 7.491538613877e-07 5.952088124293e-03 1.175323400719e-04 1.704522685356e-01 6.995628455625e-07 0
204 1.154736425874e-01 4.987924472098e-01 2.697121974941e-07 2.697121974941e-07 7.470402173204e-03 6.116485410644e-05 1.573352827474e-01 4.569260590404e-07 0
205 4.751285261493e-01 2.381373636005e-01 -5.150198049318e-07 5.150198049318e-07 2.956627443413e-03 2.057131825655e-04 1.580354820471e-01 6.082172410449e-07 0
206 1.444784177099e-01 4.984956169220e-01 1.317966641343e-07 1.317966641343e-07 8.149017690168e-03 6.281234594924e-05 1.592257483608e-01 5.118589183013e-07 0
207 4.014026592435e-01 3.650717920031e-01 -7.165189751142e-07 7.165189751142e-07 5.699610246023e-03 1.297114265157e-04 1.738797100976e-01 7.393045755952e-07 0
208 5.250167184222e-01 1.482768199402e-02 -1.045953025420e-06 1.045953025420e-06 2.423733353192e-03 3.632607417357e-04 1.679610476494e-02 8.804471756501e-07 1
209 4.950006853294e-01 1.982680594008e-01 -4.884672716853e-07 4.884672716853e-07 2.377379462716e-03 2.506358261463e-04 1.462442241434e-01 5.958564657011e-07 0
210 5.253613646533e-01 7.430173695265e-02 -1.019641858730e-06 1.019641858730e-06 2.569302940271e-03 3.424834015773e-04 6.802809343979e-02 8.799436106667e-07 1
211 5.267512830839e-01 1.039342101599e-01 -1.043748882874e-06 1.043748882874e-06 2.754415081561e-03 3.631026527603e-04 9.327864896771e-02 1.000135422918e-06 1
212 2.015574270262e-01 4.995914852687e-01 -1.985876447636e-07 1.985876447636e-07 9.415475625307e-03 5.902887423853e-05 1.645770230480e-01 5.557849265821e-07 0
213 4.755219480112e-01 2.935867370779e-01 -5.063111857045e-07 5.063111857045e-07 4.243667667780e-03 2.011092857009e-04 1.797309033325e-01 8.534409734192e-07 0
214 3.014839363545e-01 4.514678922007e-01 -7.776812426708e-07 7.776812426708e-07 8.143259635871e-03 8.100411937029e-05 1.695526530401e-01 6.596375756073e-07 0
215 2.767574425395e-01 4.657415700865e-01 -6.628429080053e-07 6.628429080053e-07 8.322394242361e-03 7.452285568981e-05 1.681519436903e-01 6.202085851172e-07 0
216 3.512531207176e-01 4.226302318401e-01 -8.686114093983e-07 8.686114093983e-07 7.622006573544e-03 9.883946339542e-05 1.737647617411e-01 7.533550397254e-07 1
217 2.277783237365e-01 4.934192234416e-01 -2.259216889264e-07 2.259216889264e-07 7.789415225149e-03 6.309207515997e-05 1.664323753178e-01 4.914503708373e-07 0
218 4.510079469135e-01 3.364628818068e-01 -5.656314972660e-07 5.656314972660e-07 5.212776800699e-03 1.694347895943e-04 1.828143159516e-01 8.832257404287e-07 0
219 3.761825603369e-01 4.082403878377e-01 -8.416759071134e-07 8.416759071134e-07 7.259803215366e-03 1.090462192814e-04 1.767114578047e-01 7.916540933627e-07 0
220 1.442351575866e-02 5.249588047295e-01 5.207847102068e-07 5.207847102068e-07 6.392433448998e-03 5.472159731614e-05 1.588126365134e-01 3.498041690663e-07 0
221 7.216562395821e-02 5.247447261943e-01 4.682001849618e-07 4.682001849618e-07 8.355897218098e-03 5.656427417682e-05 1.600143058410e-01 4.726452612378e-07 0
222 1.011189367513e-01 5.245862662886e-01 3.992070214520e-07 3.992070214520e-07 8.833270002831e-03 5.761416665461e-05 1.612374536139e-01 5.089214900483e-07 0
223 5.343285952126e-01 1.615051936151e-01 -7.511504231101e-07 7.511504231101e-07 2.763948024302e-03 3.084848477480e-04 1.400136017204e-01 8.526360854600e-07 0
224 4.986871184865e-01 2.508972541169e-01 -4.776192287653e-07 4.776192287653e-07 3.497348594390e-03 2.236705266485e-04 1.737521591785e-01 7.822538019806e-07 0
225 4.756131358679e-01 3.219873916764e-01 -5.179555492303e-07 5.179555492303e-07 4.973988130715e-03 1.836767053503e-04 1.883496434708e-01 9.136057523011e-07 0
226 1.591295684984e-01 5.241680461218e-01 1.032172274097e-07 1.032172274097e-07 1.067866023138e-02 6.016262628015e-05 1.649542547392e-01 6.424562446732e-07 0
227 1.894357457590e-01 5.239877572240e-01 -1.031449522498e-07 1.031449522498e-07 1.067824902228e-02 6.745665705498e-05 1.676062816882e-01 7.203189822435e-07 0
228 5.184055440556e-01 2.071657787826e-01 -5.681941622139e-07 5.681941622139e-07 2.996286212298e-03 2.522138110376e-04 1.615068895003e-01 7.557047645630e-07 0
229 4.996186342244e-01 2.787604052181e-01 -5.479756457548e-07 5.479756457548e-07 4.105639854038e-03 2.287133286463e-04 1.850671940406e-01 9.390145572400e-07 0
230 5.499675305249e-01 2.929922460165e-02 -1.102976537412e-06 1.102976537412e-06 2.473354438081e-03 3.698766011396e-04 3.116978495044e-02 9.148359329709e-07 1
231 4.260312727799e-01 3.795249618183e-01 -6.777021447145e-07 6.777021447145e-07 6.546355696971e-03 1.394920556888e-04 1.845969452409e-01 9.131646134405e-07 0
232 5.502523619713e-01 5.846141414624e-02 -1.084628641165e-06 1.084628641165e-06 2.520171349605e-03 3.875321638471e-04 5.885248646538e-02 9.766474563778e-07 1
233 5.522642130708e-01 1.160748961810e-01 -9.472429506477e-07 9.472429506477e-07 2.666739910334e-03 3.641363353564e-04 1.116760490248e-01 9.710568982978e-07 1
234 4.508734143796e-01 3.651319676614e-01 -5.708129048245e-07 5.708129048245e-07 6.180488894142e-03 1.524267870082e-04 1.896645101209e-01 9.420720642739e-07 0
235 2.495652612599e-01 5.091494025171e-01 -7.737350792180e-07 7.737350792180e-07 1.227675842048e-02 7.299802193124e-05 1.719496458206e-01 8.961790804228e-07 0
236 5.394824119222e-01 1.896080483782e-01 -7.648304557818e-07 7.648304557818e-07 3.029013786887e-03 3.696064781066e-04 1.609986421886e-01 1.119543117907e-06 0
237 5.554734247287e-01 1.439419174776e-01 -7.639905514813e-07 7.639905514813e-07 2.593681553737e-03 3.534394722134e-04 1.359225617959e-01 9.167094394424e-07 0
238 3.261318488917e-01 4.659059874488e-01 -9.952909103780e-07 9.952909103780e-07 9.923401071736e-03 8.376266415883e-05 1.767364734444e-01 8.312105112852e-07 1
239 2.762799145059e-01 4.946309215856e-01 -8.059717414172e-07 8.059717414172e-07 1.086242108096e-02 7.091615425907e-05 1.732536866837e-01 7.703211290041e-07 0
240 3.510591530425e-01 4.515037525153e-01 -9.995067534868e-07 9.995067534868e-07 9.457849586413e-03 9.168843728979e-05 1.792029118903e-01 8.671754487001e-07 1
241 5.217982364731e-01 2.349614198043e-01 -7.096138045193e-07 7.096138045193e-07 3.590460340412e-03 3.068896263884e-04 1.773542709233e-01 1.101875032431e-06 0
242 4.009452971804e-01 4.227063728555e-01 -8.489152463055e-07 8.489152463055e-07 8.456837457327e-03 1.143773271556e-04 1.858930863410e-01 9.672704645582e-07 1
243 2.889414408531e-02 5.500185410604e-01 6.100843564083e-07 6.100843564083e-07 9.548848298279e-03 5.373377708043e-05 1.632684836947e-01 5.130956858346e-07 0
244 5.781947571902e-02 5.500460221565e-01 5.761584323414e-07 5.761584323414e-07 9.826734452179e-03 5.414525185643e-05 1.638789420003e-01 5.320710118395e-07 0
245 1.158618228316e-01 5.501306706822e-01 4.469814670853e-07 4.469814670853e-07 1.110617416072e-02 5.719929108112e-05 1.663324604300e-01 6.352652886169e-07 0
246 4.258763895639e-01 4.083139191031e-01 -7.067758024099e-07 7.067758024099e-07 7.904034566372e-03 1.264236830423e-04 1.902707945993e-01 9.992571607745e-07 0
247 5.003101995191e-01 3.361212129634e-01 -2.333068550860e-07 2.333068550860e-07 5.578522241274e-03 2.148632721504e-04 2.022923936189e-01 1.198619542524e-06 0
248 1.448676794562e-01 5.500092808032e-01 3.179627666804e-07 3.179627666804e-07 1.230845167877e-02 5.786546396378e-05 1.681534818201e-01 7.122342670676e-07 0
249 5.749508121027e-01 1.447154260762e-02 -1.235000451993e-06 1.235000451993e-06 2.496330570999e-03 4.238916668900e-04 1.935716442025e-02 1.058173726849e-06 1
250 2.017984813732e-01 5.481827478329e-01 -9.015021747653e-08 9.015021747653e-08 1.312693185357e-02 5.499295274071e-05 1.727108758962e-01 7.218887430538e-07 0
251 5.244103084234e-01 2.922994071377e-01 -2.562609988869e-07 2.562609988869e-07 4.672471992216e-03 2.763333382972e-04 2.014012582552e-01 1.291159783709e-06 0
252 5.749428938857e-01 7.215582472968e-02 -1.039261223544e-06 1.039261223544e-06 2.517102398655e-03 3.836030657526e-04 7.768181286798e-02 9.655681969372e-07 1
253 5.755648265546e-01 1.001368335572e-01 -9.356762925293e-07 9.356762925293e-07 2.530679496886e-03 3.954580615805e-04 1.052924939566e-01 1.000777608320e-06 1
254 2.496027136626e-01 5.383437849008e-01 -7.790331661737e-07 7.790331661737e-07 1.529819109695e-02 6.893159474585e-05 1.765933219149e-01 1.054528709040e-06 0
255 4.756406922577e-01 3.794888415674e-01 -3.090617175917e-07 3.090617175917e-07 6.940412128967e-03 1.689462140623e-04 2.014563918806e-01 1.172556353221e-06 0
256 5.250106858613e-01 3.212595602844e-01 -2.035560759756e-07 2.035560759756e-07 5.345715686313e-03 2.276793503555e-04 2.099000986214e-01 1.217109074645e-06 0
257 3.008423570801e-01 5.092314817691e-01 -1.108641681444e-06 1.108641681444e-06 1.320981093256e-02 7.238961791566e-05 1.794654997831e-01 9.562531661462e-07 1
258 3.259677976508e-01 4.947802255180e-01 -1.171919576675e-06 1.171919576675e-06 1.254639597117e-02 7.788113873931e-05 1.815100424031e-01 9.771276053093e-07 1
259 5.683422027672e-01 1.987886799512e-01 -8.112379526626e-07 8.112379526626e-07 3.501277148031e-03 3.625230493361e-04 1.813784779813e-01 1.269293668275e-06 0
260 2.279471939162e-01 5.540937205868e-01 -4.482548218274e-07 4.482548218274e-07 1.375475269936e-02 6.501403464762e-05 1.763362531650e-01 8.942519685655e-07 0
261 5.474003494392e-01 2.470404229273e-01 -4.278975689108e-07 4.278975689108e-07 4.237061797915e-03 3.569800781880e-04 1.960100718150e-01 1.512546651907e-06 0
262 3.758671695595e-01 4.659521483911e-01 -1.081222109067e-06 1.081222109067e-06 1.120747533471e-02 9.440700797186e-05 1.870733168025e-01 1.058064213269e-06 1
263 5.004722884428e-01 3.649535769998e-01 -1.533848060605e-07 1.533848060605e-07 6.514149634666e-03 1.778883400963e-04 2.084260543800e-01 1.158791265650e-06 0
264 4.008238740783e-01 4.515446127337e-01 -9.263216152148e-07 9.263216152148e-07 1.042493393772e-02 1.043348411218e-04 1.907495179014e-01 1.087683826097e-06 1
265 5.788489515985e-01 1.529119510533e-01 -6.316899955250e-07 6.316899955250e-07 2.389243025859e-03 3.939733583697e-04 1.533446618586e-01 9.412980988591e-07 0
266 1.447062832664e-02 5.750597363309e-01 7.119594198901e-07 7.119594198901e-07 9.210387269496e-03 5.190288255219e-05 1.671178673040e-01 4.780456487088e-07 0
267 7.235589989078e-02 5.752778506570e-01 6.496036186358e-07 6.496036186358e-07 1.201042083563e-02 5.284827029569e-05 1.683281621411e-01 6.347299666864e-07 0
268 1.014449342102e-01 5.755209590884e-01 5.651659978885e-07 5.651659978885e-07 1.263368308332e-02 5.371944212911e-05 1.695520759824e-01 6.786744072717e-07 0
269 5.490809056516e-01 2.765152591595e-01 -4.416025726709e-07 4.416025726709e-07 4.648182504053e-03 3.276823986435e-04 2.087127515568e-01 1.523127592261e-06 0
270 1.605831142850e-01 5.766546981054e-01 2.467145378696e-07 2.467145378696e-07 1.513034819824e-02 6.176100655629e-05 1.733580987750e-01 9.344655342705e-07 0
271 4.507191170022e-01 4.227418854233e-01 -4.760886161911e-07 4.760886161911e-07 8.948878193984e-03 1.341119405490e-04 2.002464685627e-01 1.200151420332e-06 0
272 1.872077389414e-01 5.750084540330e-01 1.794049053826e-07 1.794049053826e-07 1.547374337597e-02 5.914177341143e-05 1.752889027584e-01 9.151446245683e-07 0
273 5.865639129274e-01 1.796558587638e-01 -1.033824262449e-07 1.033824262449e-07 2.922444203107e-03 4.197608777452e-04 1.779604385231e-01 1.226727743858e-06 0
274 5.728674478667e-01 2.284254134787e-01 -1.255629420608e-06 1.255629420608e-06 4.620135851053e-03 5.741580001961e-04 2.007818899509e-01 2.652687960875e-06 1
275 5.996286488768e-01 2.881783744225e-02 -1.204710138751e-06 1.204710138751e-06 2.505341499953e-03 4.166277686432e-04 3.606090918743e-02 1.043794838815e-06 1
276 5.993358992132e-01 5.733993001971e-02 -1.155419451391e-06 1.155419451391e-06 2.520856658130e-03 4.454841941071e-04 6.762364596688e-02 1.123001796807e-06 1
277 4.756412780963e-01 4.083098020445e-01 -2.339752149782e-07 2.339752149782e-07 8.262949140539e-03 1.454329178033e-04 2.062537650650e-01 1.201704803169e-06 0
278 5.990589985578e-01 1.130491116411e-01 -7.724122038495e-07 7.724122038495e-07 2.413389578712e-03 4.137906011288e-04 1.262246549673e-01 9.986379245335e-07 0
279 2.762991143418e-01 5.527107677241e-01 -1.068335671475e-06 1.068335671475e-06 1.746000434842e-02 6.303748190407e-05 1.821714433895e-01 1.100634708158e-06 1
280 3.008241045132e-01 5.381169455239e-01 -1.306465681828e-06 1.306465681828e-06 1.684231860934e-02 6.756672692710e-05 1.837148108404e-01 1.137980342297e-06 1
281 3.508060562475e-01 5.092325689064e-01 -1.361044095538e-06 1.361044095538e-06 1.502730660413e-02 7.893757344577e-05 1.882800957366e-01 1.186219118756e-06 1
282 5.991339119439e-01 1.379572078406e-01 -5.746150488402e-07 5.746150488402e-07 2.271501460056e-03 3.425693852843e-04 1.498343863106e-01 7.781468588438e-07 0
283 5.500897182629e-01 3.354365377807e-01 3.631177471103e-07 3.631177471103e-07 5.907904584938e-03 2.950022527944e-04 2.252349944133e-01 1.742845161851e-06 0
284 3.757781240054e-01 4.948067267130e-01 -1.231968606119e-06 1.231968606119e-06 1.412377009972e-02 8.644246077914e-05 1.913238612949e-01 1.220893442898e-06 1
285 5.254078071521e-01 3.792909449140e-01 3.662334810584e-07 3.662334810584e-07 7.188634704597e-03 2.106586635769e-04 2.211462698590e-01 1.514348179813e-06 0
286 4.257091624414e-01 4.659857956276e-01 -7.415832548446e-07 7.415832548446e-07 1.195379959889e-02 1.075440717888e-04 1.992293652871e-01 1.285560282212e-06 0
287 2.305306778199e-01 5.824889523288e-01 -2.863552516358e-07 2.863552516358e-07 1.567811959195e-02 4.366156882144e-05 1.806000322366e-01 6.845312975547e-07 0
288 2.901619795019e-02 6.001846482327e-01 8.118037172341e-07 8.118037172341e-07 1.341059012345e-02 5.060900394797e-05 1.709794702596e-01 6.786966085021e-07 0
289 4.506733129819e-01 4.515755220697e-01 -4.334067582185e-07 4.334067582185e-07 1.088804805989e-02 1.187129092550e-04 2.042591233067e-01 1.292551861298e-06 0
290 5.797613788061e-02 6.003752814626e-01 7.756703035998e-07 7.756703035998e-07 1.383156999510e-02 5.056455840731e-05 1.715778459027e-01 6.993872288821e-07 0
291 5.747082263224e-01 2.904450010660e-01 2.298934731291e-07 2.298934731291e-07 5.149682169371e-03 4.464026485094e-04 2.272359063133e-01 2.298831759389e-06 0
292 1.156934465753e-01 6.007787382131e-01 6.097254077441e-07 6.097254077441e-07 1.559063184436e-02 5.087294240097e-05 1.739087251639e-01 7.931413158128e-07 0
293 1.458257700255e-01 6.020338671092e-01 5.623698658154e-07 5.623698658154e-07 1.672445318606e-02 5.669867852218e-05 1.758753230424e-01 9.482543946557e-07 0
294 2.055430403992e-01 5.947843171505e-01 -1.104531256251e-07 1.104531256251e-07 1.635603047191e-02 5.199377628850e-05 1.797093111759e-01 8.504117893245e-07 0
295 5.503247506300e-01 3.646355583740e-01 4.942950348931e-07 4.942950348931e-07 6.754272899352e-03 2.116204611111e-04 2.301792444902e-01 1.429342345431e-06 0
296 6.246778367740e-01 1.434629483463e-02 -1.324421468437e-06 1.324421468437e-06 2.527184548381e-03 4.684430795502e-04 2.244908314351e-02 1.183842112435e-06 1
297 6.001331370303e-01 2.423032735329e-01 -2.725670115589e-07 2.725670115589e-07 4.856643743605e-03 7.974541528925e-04 2.233027749054e-01 3.872950722457e-06 0
298 5.751166614958e-01 3.204061265405e-01 3.086574654057e-07 3.086574654057e-07 5.692388985532e-03 3.138927537266e-04 2.350769886147e-01 1.786799653951e-06 0
299 6.125378093038e-01 1.789001201121e-01 -1.494489254370e-06 1.494489254370e-06 3.101588318445e-03 7.168321305810e-04 1.907950288502e-01 2.223318162496e-06 1
300 6.233290494037e-01 7.147764367546e-02 -1.041561813668e-06 1.041561813668e-06 2.526625559731e-03 4.526308204574e-04 8.938690890540e-02 1.143628600090e-06 1
301 6.224302160793e-01 9.920581646928e-02 -1.001888991728e-06 1.001888991728e-06 2.532547179565e-03 5.084819576528e-04 1.203495516789e-01 1.287754547713e-06 1
302 5.005621537527e-01 4.227207418497e-01 2.615063256320e-07 2.615063256320e-07 9.139881709293e-03 1.587978413236e-04 2.168688999149e-01 1.451393485388e-06 0
303 2.767405551374e-01 5.813852127367e-01 -1.114752993815e-06 1.114752993815e-06 2.086270965479e-02 5.657665145985e-05 1.859771383660e-01 1.180342252647e-06 1
304 6.196957733195e-01 1.517781285949e-01 -3.137476353672e-07 3.137476353672e-07 2.467911124644e-03 4.401133090344e-04 1.719823595311e-01 1.086160531470e-06 0
305 5.254970866234e-01 4.082371492868e-01 5.243362927996e-07 5.243362927996e-07 8.413516874342e-03 1.643544012386e-04 2.246486403217e-01 1.382798528193e-06 0
306 3.259122427084e-01 5.525156954944e-01 -1.600565729231e-06 1.600565729231e-06 1.989633461281e-02 6.686904129718e-05 1.895762696879e-01 1.330448820887e-06 1
307 3.507687538720e-01 5.380825751281e-01 -1.598295260714e-06 1.598295260714e-06 1.933845286797e-02 7.245151890758e-05 1.920562186978e-01 1.401100283607e-06 1
308 2.526276383619e-01 5.954134616554e-01 -6.738585695945e-07 6.738585695945e-07 2.130318725503e-02 5.110014540560e-05 1.847276872052e-01 1.088595966335e-06 0
309 6.002933592736e-01 2.748480248880e-01 -5.422579050053e-08 5.422579050053e-08 5.128071598535e-03 5.220657455513e-04 2.368309007019e-01 2.677190522330e-06 0
310 4.006845584898e-01 5.092444601695e-01 -1.123191772127e-06 1.123191772127e-06 1.637440079902e-02 8.741715838578e-05 1.985773657513e-01 1.431403588121e-06 1
311 4.256588924071e-01 4.948310647415e-01 -7.641250127987e-07 7.641250127987e-07 1.491834435597e-02 9.652497548993e-05 2.027380426024e-01 1.439992823311e-06 0
312 1.454556962355e-02 6.251249119017e-01 9.166336655398e-07 9.166336655398e-07 1.258200549130e-02 4.890062431547e-05 1.742447781600e-01 6.152679236651e-07 0
313 6.273884426206e-01 2.273677896489e-01 -1.264610538227e-07 1.264610538227e-07 4.792117984084e-03 8.264036936827e-04 2.316401088364e-01 3.960224002610e-06 0
314 6.313635727087e-01 1.972003918199e-01 -5.334431093378e-07 5.334431093378e-07 3.702583208150e-03 7.490076430630e-04 2.148328577608e-01 2.773263121981e-06 0
315 7.265690814747e-02 6.255311066951e-01 8.655814966392e-07 8.655814966392e-07 1.647110418085e-02 4.897805427812e-05 1.754089375093e-01 8.067226345904e-07 0
316 2.034200599428e-01 6.209291782873e-01 1.712182452213e-08 1.712182452213e-08 2.298649319128e-02 5.084241654737e-05 1.827689220814e-01 1.168688861794e-06 0
317 4.756059570225e-01 4.660119807718e-01 5.459927228865e-08 5.459927228865e-08 1.210869240324e-02 1.232942048259e-04 2.132010600385e-01 1.492931601338e-06 0
318 1.012851825227e-01 6.256914550142e-01 7.674291077735e-07 7.674291077735e-07 1.731096388348e-02 4.787933955225e-05 1.765188683667e-01 8.288375177539e-07 0
319 1.568831462588e-01 6.262852189822e-01 3.438387107410e-07 3.438387107410e-07 1.893475598074e-02 4.549881360567e-05 1.797471220740e-01 8.615089330367e-07 0
320 5.753731027974e-01 3.790752149692e-01 1.139633834395e-06 1.139633834395e-06 7.315834357598e-03 2.721430054194e-04 2.433288179646e-01 1.990953149227e-06 0
321 6.490997572494e-01 2.882087092126e-02 -1.198908473915e-06 1.198908473915e-06 2.522687414791e-03 4.668944084948e-04 4.174402561188e-02 1.177828648346e-06 1
322 5.005726366992e-01 4.515892839306e-01 4.231564718539e-07 4.231564718539e-07 1.093156700200e-02 1.332769583522e-04 2.196913947094e-01 1.456926000051e-06 0
323 6.480437195426e-01 5.743012718463e-02 -1.172639932968e-06 1.172639932968e-06 2.552270869595e-03 5.204998182252e-04 7.808065461753e-02 1.328456523686e-06 1
324 6.003742487204e-01 3.349574818172e-01 9.824732459474e-07 9.824732459474e-07 6.099858754477e-03 4.265018168217e-04 2.510735107494e-01 2.601600841140e-06 0
325 6.424220088677e-01 1.414045110194e-01 -9.112725078302e-07 9.112725078302e-07 2.655098077664e-03 6.803644516355e-04 1.726984530524e-01 1.806434347649e-06 1
326 6.452313650137e-01 1.137402950933e-01 -7.874023103059e-07 7.874023103059e-07 2.634278368958e-03 5.676864532252e-04 1.447860214817e-01 1.495444144082e-06 0
