# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
8487 8.633322935117e-01 1.051930164825e-01 9.323168042173e-10 9.323168042173e-10 1.031400714239e-04 4.062688564704e-05 1.678564592853e-01 4.190259887367e-09 0
8488 8.643516005118e-01 9.880762547827e-02 6.282126069504e-10 6.282126069504e-10 1.011537886518e-04 3.870283752689e-05 1.586182382406e-01 3.914938647421e-09 0
8489 9.006505459126e-01 9.659196347130e-02 1.121239094624e-09 1.121239094624e-09 1.037014968263e-04 2.722378448440e-05 1.514080524268e-01 2.823147200309e-09 0
8490 8.919637270322e-01 1.059746432786e-01 1.037900013284e-09 1.037900013284e-09 1.058330915636e-04 3.221816502711e-05 1.656703598526e-01 3.409748009326e-09 0
8491 8.863348291523e-01 9.620115007325e-02 1.101253279982e-09 1.101253279982e-09 9.748359142974e-05 3.123538054137e-05 1.525282789024e-01 3.044937074848e-09 0
8492 8.929830340323e-01 9.958925227438e-02 1.068098066075e-09 1.068098066075e-09 9.124415104778e-05 3.017852998290e-05 1.565830251935e-01 2.753614348160e-09 0
8493 8.786673172721e-01 9.919843887633e-02 8.659803432359e-10 8.659803432359e-10 9.553177266701e-05 3.436668158878e-05 1.576913601209e-01 3.283110012859e-09 0
8494 8.842962151520e-01 1.089719320817e-01 1.020623149700e-09 1.020623149700e-09 9.898617164796e-05 3.534889291840e-05 1.707872353035e-01 3.499051581986e-09 0
8495 8.699804983917e-01 1.085811186836e-01 7.817096112577e-10 7.817096112577e-10 1.037086919867e-04 3.999870286240e-05 1.719276774164e-01 4.148213155024e-09 0
8496 8.776480102719e-01 1.055838298805e-01 1.171380657860e-09 1.171380657860e-09 9.896928316625e-05 3.640839131893e-05 1.668616926756e-01 3.603312390071e-09 0
8497 8.773800885262e-01 5.320079951904e-02 1.581986032718e-09 1.581986032718e-09 1.083203160416e-04 3.485138844757e-05 8.805317889930e-02 3.775113411131e-09 0
8498 8.852299076302e-01 6.527988072399e-02 1.727254921145e-09 1.727254921145e-09 1.086453027881e-04 3.749414430691e-05 1.064246773592e-01 4.073562661004e-09 0
8499 8.709141908699e-01 6.488906732593e-02 1.720731853370e-09 1.720731853370e-09 1.187601836250e-04 4.025653901340e-05 1.069362455581e-01 4.780873965338e-09 0
8500 8.778413956754e-01 6.112324918965e-02 2.040020450830e-09 2.040020450830e-09 1.126802588818e-04 3.809028065394e-05 1.005287772699e-01 4.292022684966e-09 0
8501 9.009295458380e-01 8.943804313389e-02 2.132820326296e-09 2.132820326296e-09 1.044380001049e-04 4.123062252167e-05 1.411142095041e-01 4.306043759245e-09 0
8502 8.866138290777e-01 8.904722973583e-02 2.294692135703e-09 2.294692135703e-09 1.162767120633e-04 4.559308389663e-05 1.421246510595e-01 5.301413888326e-09 0
8503 8.930797267341e-01 7.735896192894e-02 1.900163040442e-09 1.900163040442e-09 1.096232516206e-04 3.977913525506e-05 1.241262564537e-01 4.360718153315e-09 0
8504 8.935410338833e-01 8.528141159955e-02 2.573930902702e-09 2.573930902702e-09 1.167383141043e-04 4.370044075786e-05 1.358531183648e-01 5.101515779687e-09 0
8505 8.579823955572e-01 8.826560293971e-02 2.099846273326e-09 2.099846273326e-09 1.280786318549e-04 5.277201378525e-05 1.437003577739e-01 6.758967325842e-09 0
8506 8.644482932135e-01 7.657733513282e-02 1.801948568387e-09 1.801948568387e-09 1.280249086477e-04 4.619338268271e-05 1.255142786733e-01 5.913903598083e-09 0
8507 8.722981123175e-01 8.865641633777e-02 2.213997141097e-09 2.213997141097e-09 1.238404913131e-04 4.928042204391e-05 1.430129599590e-01 6.102911678037e-09 0
8508 8.649096003627e-01 8.449978480343e-02 2.290801833846e-09 2.290801833846e-09 1.310270005711e-04 4.975303204843e-05 1.374885765586e-01 6.518990558626e-09 0
8509 8.792253171230e-01 8.489059820149e-02 2.497676619123e-09 2.497676619123e-09 1.245764547715e-04 4.682619507785e-05 1.367497734816e-01 5.833441373238e-09 0
8510 8.713754980191e-01 7.281151699654e-02 2.193460584499e-09 2.193460584499e-09 1.224197129299e-04 4.361883483194e-05 1.191830779335e-01 5.339805238464e-09 0
8511 8.856912147794e-01 7.320233039460e-02 2.271967333169e-09 2.271967333169e-09 1.140853891569e-04 4.103868493799e-05 1.185434465476e-01 4.681914341640e-09 0
8512 8.787640099738e-01 7.696814853088e-02 1.933725840489e-09 1.933725840489e-09 1.203478625410e-04 4.309150482776e-05 1.248945441604e-01 5.185970499696e-09 0
8513 8.332048229113e-01 2.572007529507e-01 1.702737784768e-12 1.702737784768e-12 2.563003134350e-04 8.489671373351e-05 3.164220980041e-01 2.175905433950e-08 0
8514 8.445781848753e-01 2.495868677610e-01 1.030989355393e-09 1.030989355393e-09 2.503161710624e-04 8.375832708943e-05 3.122660194949e-01 2.096606373162e-08 0
8515 8.452028848128e-01 2.621322801967e-01 4.397113840746e-10 4.397113840746e-10 2.563890691473e-04 8.120150197219e-05 3.177743456102e-01 2.081917750401e-08 0
8516 8.409952975331e-01 2.563066336361e-01 1.059754765301e-09 1.059754765301e-09 2.509866618747e-04 8.324231274768e-05 3.156265069520e-01 2.089271020327e-08 0
8517 8.673249088034e-01 2.343590973817e-01 1.836875315665e-09 1.836875315665e-09 2.215386383072e-04 7.621008422929e-05 3.014495763059e-01 1.688347828544e-08 0
8518 8.679496087409e-01 2.469045098175e-01 1.989265218579e-09 1.989265218579e-09 2.266760806173e-04 7.475659790681e-05 3.083695373572e-01 1.694553261380e-08 0
8519 8.559515468393e-01 2.419729825714e-01 1.574524561075e-09 1.574524561075e-09 2.388126360584e-04 8.036549759550e-05 3.072547788586e-01 1.919229632893e-08 0
8520 8.637420214612e-01 2.410788632569e-01 2.351112491179e-09 2.351112491179e-09 2.283613079431e-04 7.647926931611e-05 3.058181683194e-01 1.746490597156e-08 0
8521 8.691990086159e-01 2.719953346889e-01 1.110692653625e-09 1.110692653625e-09 2.529601257821e-04 6.991346672498e-05 3.190293943811e-01 1.768531933662e-08 0
8522 8.572009467143e-01 2.670638074428e-01 9.658674325653e-10 9.658674325653e-10 2.591033741139e-04 7.569719227825e-05 3.186167762057e-01 1.961339793025e-08 0
8523 8.685743086784e-01 2.594499222532e-01 1.845706536987e-09 1.845706536987e-09 2.389609791863e-04 7.263796853136e-05 3.142158932852e-01 1.735764008635e-08 0
8524 8.649914213362e-01 2.661696881283e-01 2.183891068337e-09 2.183891068337e-09 2.536274457229e-04 7.191689950514e-05 3.174069476488e-01 1.824009952580e-08 0
8525 8.643667213987e-01 2.536242756926e-01 2.282757751131e-09 2.282757751131e-09 2.409928707609e-04 7.457804134186e-05 3.121419420004e-01 1.797277627870e-08 0
8526 8.529933594347e-01 2.612381608822e-01 1.603606886137e-09 1.603606886137e-09 2.533898797289e-04 7.772602543590e-05 3.167499039212e-01 1.969498823700e-08 0
8527 8.523686594972e-01 2.486927484465e-01 1.739824298394e-09 1.739824298394e-09 2.400311299054e-04 8.021876425095e-05 3.111304945023e-01 1.925500062277e-08 0
8528 8.565762467768e-01 2.545183950071e-01 1.787102752843e-09 1.787102752843e-09 2.446494831669e-04 7.839553055187e-05 3.134689823900e-01 1.917942603211e-08 0
8529 8.564098984481e-01 3.773195820702e-03 1.078231756618e-09 1.078231756618e-09 9.697581312405e-05 1.957005938959e-05 7.967669657559e-03 1.897822422192e-09 0
8530 8.689098984481e-01 3.773195820702e-03 1.139918537613e-09 1.139918537613e-09 8.921743081310e-05 1.946474945860e-05 7.897260387880e-03 1.736594938117e-09 0
8531 8.631395937923e-01 1.509278328281e-02 1.117573642100e-09 1.117573642100e-09 9.389093901993e-05 2.154386284594e-05 2.618490184657e-02 2.022773512722e-09 0
8532 8.628197968962e-01 7.546391641404e-03 1.009595487422e-09 1.009595487422e-09 9.318458084277e-05 2.072064874311e-05 1.372694074394e-02 1.930844967917e-09 0
8533 8.939098984481e-01 3.773195820702e-03 1.084730514091e-09 1.084730514091e-09 7.193346191025e-05 1.869286506701e-05 7.731143282896e-03 1.344642497291e-09 0
8534 8.881395937923e-01 1.509278328281e-02 1.123349243146e-09 1.123349243146e-09 7.645698391980e-05 2.052338914874e-05 2.567139784194e-02 1.569156434125e-09 0
8535 8.814098984481e-01 3.773195820702e-03 1.141860743612e-09 1.141860743612e-09 8.157287202630e-05 1.918611785146e-05 7.817369192501e-03 1.565066736179e-09 0
8536 8.878197968962e-01 7.546391641404e-03 1.023493673853e-09 1.023493673853e-09 7.790039075806e-05 1.925816172640e-05 1.345347681706e-02 1.500218323769e-09 0
8537 8.765989844809e-01 3.773195820702e-02 1.222890678316e-09 1.222890678316e-09 8.699742594790e-05 2.598064774026e-05 6.318796386905e-02 2.260249477862e-09 0
8538 8.698692891366e-01 2.641237074491e-02 1.159586888773e-09 1.159586888773e-09 9.127924903587e-05 2.374835445960e-05 4.486426657445e-02 2.167731960910e-09 0
8539 8.823692891366e-01 2.641237074491e-02 1.174026785928e-09 1.174026785928e-09 8.148346152251e-05 2.299676125049e-05 4.443050475236e-02 1.873855710497e-09 0
8540 8.762791875847e-01 3.018556656561e-02 1.037842217194e-09 1.037842217194e-09 8.764747842044e-05 2.416337437163e-05 5.085859029515e-02 2.117858833802e-09 0
8541 8.820494922404e-01 1.886597910351e-02 1.028092692116e-09 1.028092692116e-09 8.259188296547e-05 2.138145661612e-05 3.202338791252e-02 1.765934762470e-09 0
8542 8.695494922404e-01 1.886597910351e-02 1.018710116113e-09 1.018710116113e-09 9.010155322543e-05 2.233460690900e-05 3.234087011994e-02 2.012382773181e-09 0
8543 8.753197968962e-01 7.546391641404e-03 1.046690149416e-09 1.046690149416e-09 8.563535942280e-05 2.007428082014e-05 1.359702760511e-02 1.719068253187e-09 0
8544 8.756395937923e-01 1.509278328281e-02 1.142214675076e-09 1.142214675076e-09 8.604466053495e-05 2.111887798483e-05 2.594094149275e-02 1.817166687084e-09 0
8545 8.416998579874e-01 3.914018122245e-01 -4.772700695990e-10 4.772700695990e-10 3.594600202004e-04 2.401018166509e-05 3.259164806854e-01 8.630700386348e-09 0
8546 8.389198241398e-01 3.796872067537e-01 1.609757393214e-10 1.609757393214e-10 3.345447272420e-04 2.758207606840e-05 3.276547606509e-01 9.227438115071e-09 0
8547 8.503784381280e-01 3.856670382717e-01 -4.339468994728e-10 4.339468994728e-10 3.360552883886e-04 2.388914307147e-05 3.269458398198e-01 8.028072864239e-09 0
8548 8.436660400851e-01 3.855853524166e-01 -3.783401967114e-10 3.783401967114e-10 3.252106071194e-04 2.518457257257e-05 3.268812583958e-01 8.190290136367e-09 0
8549 8.333597564447e-01 3.562579958122e-01 1.673820773171e-09 1.673820773171e-09 3.085780645519e-04 3.584237571657e-05 3.302445630844e-01 1.106017092756e-08 0
8550 8.448183704329e-01 3.622378273302e-01 1.050076046902e-09 1.050076046902e-09 2.891048698465e-04 3.227703272726e-05 3.298114980655e-01 9.331447345645e-09 0
8551 8.361397902922e-01 3.679726012830e-01 5.789596296421e-10 5.789596296421e-10 3.206817353441e-04 3.189493166597e-05 3.291179789333e-01 1.022812203532e-08 0
8552 8.381059723899e-01 3.621561414751e-01 2.242081368690e-10 2.242081368690e-10 2.955825537281e-04 3.381908507166e-05 3.297810971561e-01 9.996331530231e-09 0
8553 8.677355984093e-01 3.741974903660e-01 6.093102230037e-10 6.093102230037e-10 3.163921534720e-04 2.435683674884e-05 3.281600958806e-01 7.706312030731e-09 0
8554 8.590570182687e-01 3.799322643188e-01 -9.193302628713e-11 9.193302628713e-11 3.294889541550e-04 2.412110822315e-05 3.276949829543e-01 7.947638721504e-09 0
8555 8.562769844211e-01 3.682176588481e-01 9.298629846490e-10 9.298629846490e-10 2.950322711561e-04 2.817568080504e-05 3.290957667063e-01 8.312735099281e-09 0
8556 8.610232003664e-01 3.741158045110e-01 2.792952662763e-10 2.792952662763e-10 3.125526775960e-04 2.591180200175e-05 3.283597248429e-01 8.098803096985e-09 0
8557 8.495645863782e-01 3.681359729931e-01 2.208888304448e-10 2.208888304448e-10 3.026579925774e-04 2.975240628457e-05 3.291948577676e-01 9.004803560435e-09 0
8558 8.523446202257e-01 3.798505784638e-01 -9.470897605791e-11 9.470897605791e-11 3.187181664062e-04 2.562956878073e-05 3.277657218672e-01 8.168609167577e-09 0
8559 8.408860062375e-01 3.738707469459e-01 -7.197963585938e-11 7.197963585938e-11 3.098017731015e-04 2.936202997144e-05 3.284829049102e-01 9.096408947011e-09 0
8560 8.475984042805e-01 3.739524328009e-01 1.307254745960e-10 1.307254745960e-10 3.081665453851e-04 2.792607873662e-05 3.285286290843e-01 8.605883210416e-09 0
8561 2.171299762795e-01 8.734598739203e-01 5.547412416610e-09 5.547412416610e-09 2.490029827722e-03 1.939320625131e-06 2.020203094471e-01 4.828966202094e-09 1
8562 2.109839229309e-01 8.843604382536e-01 4.960494736728e-09 4.960494736728e-09 2.258599001420e-03 1.925155869414e-06 2.019613503025e-01 4.348155124236e-09 0
8563 2.044007116200e-01 8.736222426408e-01 5.544619988173e-09 5.544619988173e-09 2.377668983388e-03 1.973965362111e-06 2.012117547896e-01 4.693436215773e-09 1
8564 2.108382036101e-01 8.771475182716e-01 5.275090997235e-09 5.275090997235e-09 2.304969431918e-03 1.944239444148e-06 2.017309862474e-01 4.481412487091e-09 1
8565 1.986918162339e-01 9.061615669203e-01 4.054031979751e-09 4.054031979751e-09 1.879016753875e-03 1.907742073031e-06 2.017999625699e-01 3.584679317298e-09 0
8566 1.921086049230e-01 8.954233713074e-01 4.570380177499e-09 4.570380177499e-09 2.002988402948e-03 1.950099570878e-06 2.011362016430e-01 3.906026825063e-09 0
8567 2.048378695824e-01 8.952610025870e-01 4.478243460695e-09 4.478243460695e-09 2.061820840350e-03 1.915133156774e-06 2.018882066825e-01 3.948661454682e-09 0
8568 1.985460969131e-01 8.989486469382e-01 4.344542459692e-09 4.344542459692e-09 1.949915955296e-03 1.923084683998e-06 2.016079744315e-01 3.749853508713e-09 0
8569 1.789421823012e-01 8.739469800818e-01 5.505617711063e-09 5.505617711063e-09 2.218662157010e-03 2.047819519300e-06 1.997295606630e-01 4.543419671856e-09 1
8570 1.916714469606e-01 8.737846113613e-01 5.528294988401e-09 5.528294988401e-09 2.292373085772e-03 2.009171191936e-06 2.004478531345e-01 4.605769965102e-09 1
8571 1.855253936121e-01 8.846851756946e-01 5.017133639448e-09 5.017133639448e-09 2.105291961822e-03 1.993258683712e-06 2.004463204935e-01 4.196391484651e-09 0
8572 1.853796742913e-01 8.774722557126e-01 5.292666193916e-09 5.292666193916e-09 2.172619787970e-03 2.012888207255e-06 2.002077439278e-01 4.373240750055e-09 1
8573 1.919628856022e-01 8.882104513254e-01 4.840175905506e-09 4.840175905506e-09 2.069136587522e-03 1.966676233001e-06 2.009212083604e-01 4.069321749511e-09 0
8574 1.981089389507e-01 8.773098869921e-01 5.297778640604e-09 5.297778640604e-09 2.235595146727e-03 1.979594637692e-06 2.009469022457e-01 4.425572164511e-09 1
8575 2.046921502616e-01 8.880480826049e-01 4.787285258736e-09 4.787285258736e-09 2.122661678611e-03 1.932257933979e-06 2.016768905398e-01 4.101529869648e-09 0
8576 1.982546582715e-01 8.845228069741e-01 5.015671997335e-09 5.015671997335e-09 2.176683315186e-03 1.960892963175e-06 2.011815662355e-01 4.268242995809e-09 0
8577 7.057661763630e-01 5.708645267685e-01 1.284645379024e-09 1.284645379024e-09 9.374090504301e-04 5.895331209017e-06 2.714842340362e-01 5.526336830616e-09 0
8578 7.179590462397e-01 5.709883145513e-01 4.532155438721e-10 4.532155438721e-10 9.111762771220e-04 5.862511542564e-06 2.736946938357e-01 5.341781441938e-09 0
8579 7.118086478171e-01 5.815612940457e-01 6.372139134159e-10 6.372139134159e-10 9.681225508854e-04 5.567170201603e-06 2.711959679876e-01 5.389703016789e-09 0
8580 7.118446234733e-01 5.744713784552e-01 7.599825358207e-10 7.599825358207e-10 9.399656326254e-04 5.692828813012e-06 2.721267909579e-01 5.351063436652e-09 0
8581 7.423447859932e-01 5.712358901168e-01 -1.111948106962e-09 1.111948106962e-09 8.683910009729e-04 5.777633045452e-06 2.777853927439e-01 5.017244543594e-09 0
8582 7.361943875706e-01 5.818088696112e-01 -8.717192286006e-10 8.717192286006e-10 9.153579639819e-04 5.486473508742e-06 2.752628966229e-01 5.022087220402e-09 0
8583 7.301519161165e-01 5.711121023340e-01 -3.180984133084e-10 3.180984133084e-10 8.890864628559e-04 5.822008804279e-06 2.757969139409e-01 5.176269214512e-09 0
8584 7.362303632267e-01 5.747189540206e-01 -7.541932401989e-10 7.541932401989e-10 8.945892541332e-04 5.584219237736e-06 2.762837443679e-01 4.995582522802e-09 0
8585 7.238935907253e-01 6.029548286000e-01 -4.710452256596e-10 4.710452256596e-10 1.014436576087e-03 4.986571146355e-06 2.705209935144e-01 5.058560160122e-09 0
8586 7.178511192712e-01 5.922580613228e-01 7.822253386969e-11 7.822253386969e-11 9.935729933432e-04 5.266855151324e-06 2.708723375956e-01 5.233005038206e-09 0
8587 7.300439891479e-01 5.923818491056e-01 -6.646659703896e-10 6.646659703896e-10 9.631123547894e-04 5.232200139324e-06 2.728415656548e-01 5.039196596914e-09 0
8588 7.239295663814e-01 5.958649130095e-01 -3.256846978544e-10 3.256846978544e-10 9.908468800793e-04 5.108149045388e-06 2.714128166205e-01 5.061393544603e-09 0
8589 7.300799648041e-01 5.852919335151e-01 -5.282784751491e-10 5.282784751491e-10 9.410696607003e-04 5.343278878930e-06 2.737968630992e-01 5.028397641621e-09 0
8590 7.178870949274e-01 5.851681457323e-01 1.916797548488e-10 1.916797548488e-10 9.662253819053e-04 5.389829662564e-06 2.717847463025e-01 5.207790224115e-09 0
8591 7.240374933500e-01 5.745951662379e-01 -2.518126378321e-11 2.518126378321e-11 9.160058865033e-04 5.647391097953e-06 2.742596222299e-01 5.173043489111e-09 0
8592 7.240015176938e-01 5.816850818284e-01 -1.297169527506e-10 1.297169527506e-10 9.409102603034e-04 5.535685659808e-06 2.732815104137e-01 5.208583435128e-09 0
8593 9.542414713284e-02 9.011795073053e-01 5.085252746195e-09 5.085252746195e-09 1.870682957269e-03 2.460562151515e-06 1.970634656526e-01 4.602931682141e-09 1
8594 9.469878979610e-02 8.871140889441e-01 5.418844671488e-09 5.418844671488e-09 2.055810368519e-03 2.492092092445e-06 1.966016134012e-01 5.123268762952e-09 1
8595 1.043930982172e-01 8.925500264021e-01 5.014559326405e-09 5.014559326405e-09 1.849191394412e-03 2.464952261191e-06 1.970789079158e-01 4.558168509030e-09 0
8596 9.817201171538e-02 8.936145408838e-01 5.153194955493e-09 5.153194955493e-09 1.980984568338e-03 2.465756950410e-06 1.969167741176e-01 4.884626468036e-09 1
8597 9.324807512263e-02 8.589832522217e-01 5.475622149359e-09 5.475622149359e-09 1.988323434071e-03 2.544353177931e-06 1.954945538005e-01 5.058997048234e-09 1
8598 1.029423835437e-01 8.644191896797e-01 5.301170719587e-09 5.301170719587e-09 1.953659396616e-03 2.529907346034e-06 1.960221761560e-01 4.942577259148e-09 1
8599 9.397343245937e-02 8.730486705829e-01 5.601986202769e-09 5.601986202769e-09 2.094798419770e-03 2.523032661420e-06 1.960789137154e-01 5.285244832171e-09 1
8600 9.672129704191e-02 8.654837041615e-01 5.513468517657e-09 5.513468517657e-09 2.052091906403e-03 2.531459513548e-06 1.958673680154e-01 5.194787579139e-09 1
8601 1.223310003859e-01 8.752910645956e-01 5.112666035174e-09 5.112666035174e-09 1.835877581923e-03 2.469517461075e-06 1.971274783683e-01 4.533731744956e-09 1
8602 1.133620493015e-01 8.839205454988e-01 5.154293752330e-09 5.154293752330e-09 1.899905869528e-03 2.466594666214e-06 1.971000208655e-01 4.686297684086e-09 1
8603 1.126366919648e-01 8.698551271376e-01 5.301505693207e-09 5.301505693207e-09 1.981353615231e-03 2.500576149171e-06 1.965666305682e-01 4.954525593320e-09 1
8604 1.161099138841e-01 8.763555790774e-01 5.508665778903e-09 5.508665778903e-09 2.100949030899e-03 2.471301077439e-06 1.969334792002e-01 5.192077603705e-09 1
8605 1.064156054630e-01 8.709196416194e-01 5.517719682539e-09 5.517719682539e-09 2.078626384763e-03 2.501578906841e-06 1.963920862125e-01 5.199847919325e-09 1
8606 1.071409627997e-01 8.849850599806e-01 5.307494560315e-09 5.307494560315e-09 2.033865794894e-03 2.467363916282e-06 1.969221039317e-01 5.018287072883e-09 1
8607 9.744665437864e-02 8.795491225226e-01 5.345443740397e-09 5.345443740397e-09 2.023524376661e-03 2.496733518050e-06 1.964226619323e-01 5.052201135802e-09 1
8608 1.036677408805e-01 8.784846080409e-01 5.360152890933e-09 5.360152890933e-09 2.044410349029e-03 2.495677431739e-06 1.965810576482e-01 5.102188769286e-09 1
8609 4.189794494225e-01 7.869823266127e-01 4.813956898332e-10 4.813956898332e-10 1.337714029723e-02 1.826983443688e-06 2.182870938997e-01 2.443981384692e-08 0
8610 4.127060060422e-01 7.978079144256e-01 1.530347374223e-10 1.530347374223e-10 1.381529783163e-02 1.745375234795e-06 2.177982657029e-01 2.411287869664e-08 0
8611 4.064668905677e-01 7.869519055074e-01 8.538399595349e-11 8.538399595349e-11 1.376005290904e-02 1.847185617924e-06 2.167857650065e-01 2.541737183546e-08 0
8612 4.127174486775e-01 7.905807155152e-01 6.438752372433e-10 6.438752372433e-10 1.370454426051e-02 1.806141967024e-06 2.176236708235e-01 2.475235252784e-08 0
8613 4.001591192817e-01 8.194590900513e-01 -1.572348916384e-10 1.572348916384e-10 1.356118879800e-02 1.601935942882e-06 2.168674748031e-01 2.172415576373e-08 0
8614 3.939200038072e-01 8.086030811331e-01 9.923893601164e-11 9.923893601164e-11 1.388732990761e-02 1.698815189842e-06 2.159033334337e-01 2.359200699340e-08 0
8615 4.064325626620e-01 8.086335022384e-01 -4.299668591365e-11 4.299668591365e-11 1.387769972032e-02 1.670275649599e-06 2.173257847852e-01 2.317958391530e-08 0
8616 4.001705619169e-01 8.122318911409e-01 -1.303761241335e-11 1.303761241335e-11 1.382420400818e-02 1.656617272807e-06 2.166988316263e-01 2.290141514276e-08 0
8617 3.814417728581e-01 7.868910632967e-01 -1.504926806711e-10 1.504926806711e-10 1.339428748187e-02 1.893587870632e-06 2.138597984808e-01 2.536326031143e-08 0
8618 3.939543317129e-01 7.869214844020e-01 -1.411769427979e-10 1.411769427979e-10 1.376491905841e-02 1.869488282887e-06 2.153092808447e-01 2.573335489458e-08 0
8619 3.876808883327e-01 7.977470722149e-01 1.147091138649e-10 1.147091138649e-10 1.382999937209e-02 1.796049086420e-06 2.149014578419e-01 2.483935773743e-08 0
8620 3.876923309679e-01 7.905198733045e-01 5.378763077008e-11 5.378763077008e-11 1.371331021244e-02 1.852709359772e-06 2.146901391272e-01 2.540677818406e-08 0
8621 3.939314464424e-01 8.013758822227e-01 1.497583845310e-10 1.497583845310e-10 1.396010732374e-02 1.754496376665e-06 2.157140051392e-01 2.449295771735e-08 0
8622 4.002048898227e-01 7.905502944099e-01 2.499447562676e-10 2.499447562676e-10 1.389837890750e-02 1.828429327683e-06 2.161440874599e-01 2.541220360173e-08 0
8623 4.064440052972e-01 8.014063033281e-01 2.593246559804e-10 2.593246559804e-10 1.395473492004e-02 1.728050620224e-06 2.171537594267e-01 2.411448833363e-08 0
8624 4.001934471874e-01 7.977774933202e-01 4.985993571137e-11 4.985993571137e-11 1.401547684105e-02 1.769687021804e-06 2.163373330135e-01 2.480300746999e-08 0
8625 7.926756519127e-01 4.826160232988e-01 -3.653127215307e-09 3.653127215307e-09 5.518703198405e-04 9.803137725904e-06 3.021864843381e-01 5.410060752236e-09 1
8626 8.017990314085e-01 4.880642344838e-01 -4.321307944827e-09 4.321307944827e-09 6.306692847297e-04 9.193270006306e-06 3.021544462754e-01 5.797913019204e-09 1
8627 7.899414139901e-01 4.944400441229e-01 -2.877431243828e-09 2.877431243828e-09 6.014475631683e-04 8.459446051449e-06 2.992337121575e-01 5.087913213398e-09 0
8628 7.948053657704e-01 4.883734339685e-01 -3.634445884806e-09 3.634445884806e-09 6.557606382148e-04 9.415935965808e-06 3.012033248024e-01 6.174600178328e-09 1
8629 8.200457904000e-01 4.989606568537e-01 -4.464412040055e-09 4.464412040055e-09 6.469191278756e-04 8.167175581319e-06 3.017771842593e-01 5.283502104273e-09 1
8630 8.081881729816e-01 5.053364664929e-01 -3.917716120034e-09 3.917716120034e-09 6.883904090795e-04 7.619174708185e-06 2.991709099032e-01 5.244966794216e-09 1
8631 8.109224109042e-01 4.935124456687e-01 -4.432177551234e-09 4.432177551234e-09 6.395936956290e-04 8.662866720155e-06 3.020131818783e-01 5.540714940285e-09 1
8632 8.130521247620e-01 4.992698563385e-01 -4.010160881833e-09 4.010160881833e-09 6.677305326835e-04 8.527269316285e-06 3.009971065026e-01 5.693918082899e-09 1
8633 7.844729381449e-01 5.180880857713e-01 -2.375077662813e-09 2.375077662813e-09 6.555239335637e-04 6.706306703809e-06 2.935511609854e-01 4.396144550165e-09 0
8634 7.872071760675e-01 5.062640649471e-01 -2.641552441972e-09 2.641552441972e-09 6.289634789201e-04 7.495291943432e-06 2.963504782662e-01 4.714264896263e-09 0
8635 7.963305555633e-01 5.117122761321e-01 -3.661856404680e-09 3.661856404680e-09 7.151154208512e-04 7.150600167742e-06 2.964220697400e-01 5.113504448293e-09 1
8636 7.893368899252e-01 5.120214756168e-01 -3.476988132352e-09 3.476988132352e-09 7.161964959767e-04 7.306210564539e-06 2.954481912990e-01 5.232682405191e-09 1
8637 8.011945073436e-01 5.056456659776e-01 -3.788324566636e-09 3.788324566636e-09 6.919608030591e-04 7.874847212232e-06 2.982906973603e-01 5.449085600944e-09 1
8638 7.920711278478e-01 5.001974547927e-01 -3.563532097414e-09 3.563532097414e-09 6.855867636468e-04 8.240428133139e-06 2.982884287327e-01 5.649528454863e-09 1
8639 8.039287452662e-01 4.938216451535e-01 -3.859759883718e-09 3.859759883718e-09 6.610610315704e-04 8.993317373639e-06 3.011512792069e-01 5.945131660257e-09 1
8640 7.990647934859e-01 4.998882553079e-01 -3.737756545177e-09 3.737756545177e-09 6.817023181605e-04 8.042993071371e-06 2.992536034637e-01 5.482927021702e-09 1
8641 3.562856506887e-01 8.229667252511e-01 1.338138006598e-09 1.338138006598e-09 1.131703508149e-02 1.701845446818e-06 2.122328942457e-01 1.925984462492e-08 0
8642 3.625812314540e-01 8.121409845543e-01 9.772476326908e-10 9.772476326908e-10 1.224261943839e-02 1.755598791756e-06 2.125680105695e-01 2.149312789396e-08 0
8643 3.688203469286e-01 8.229969934725e-01 6.358372160014e-10 6.358372160014e-10 1.228756981316e-02 1.665155404432e-06 2.135462762268e-01 2.046071328172e-08 0
8644 3.625624096904e-01 8.193682344260e-01 1.395809924296e-09 1.395809924296e-09 1.203492378053e-02 1.707292438523e-06 2.127824253968e-01 2.054713436871e-08 0
8645 3.751723929848e-01 7.904895031605e-01 8.345470132212e-11 8.345470132212e-11 1.319219581984e-02 1.881871992278e-06 2.132631027430e-01 2.482602383000e-08 0
8646 3.814115084593e-01 8.013455120787e-01 2.176849505872e-10 2.176849505872e-10 1.360838994989e-02 1.785803659318e-06 2.142992614498e-01 2.430191256993e-08 0
8647 3.688768122194e-01 8.013152438574e-01 5.377159506009e-10 5.377159506009e-10 1.288752193152e-02 1.815495083362e-06 2.129107898430e-01 2.339723270339e-08 0
8648 3.751535712211e-01 7.977167530322e-01 3.782896497488e-10 3.782896497488e-10 1.329685185865e-02 1.827400920634e-06 2.134910888451e-01 2.429867932804e-08 0
8649 3.938897394083e-01 8.230575299151e-01 -2.297293529530e-10 2.297293529530e-10 1.334932385169e-02 1.594612266449e-06 2.162559588478e-01 2.128699556271e-08 0
