# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
628 4.878624491195e-01 6.896268042728e-01 1.621013578461e-07 1.621013578461e-07 1.582042308451e-02 1.165439431819e-05 2.258056846914e-01 1.843774489076e-07 0
629 5.003791436331e-01 6.679958718304e-01 1.833797253078e-07 1.833797253078e-07 1.329035914532e-02 1.348062140824e-05 2.275721096702e-01 1.791623000176e-07 0
630 5.003616894727e-01 6.824237806993e-01 1.577802760585e-07 1.577802760585e-07 1.310685767248e-02 1.193063103920e-05 2.277322681952e-01 1.563730829736e-07 0
631 5.222316337396e-01 6.698176896719e-01 9.881544377385e-07 9.881544377385e-07 3.314227900266e-02 4.205084011982e-05 2.318646432551e-01 1.393660675547e-06 0
632 1.692103275273e-01 8.406794463443e-01 1.799616619692e-06 1.799616619692e-06 3.620275227428e-02 3.939647449783e-05 1.979038797617e-01 1.426260806725e-06 0
633 2.996207699070e-01 8.117580708046e-01 9.417485956291e-08 9.417485956291e-08 2.550600303518e-02 7.865535641216e-06 2.062692033902e-01 2.006183759382e-07 0
634 2.870050385863e-01 7.897673183716e-01 9.385254874978e-08 9.385254874978e-08 2.133935707638e-02 8.482125253564e-06 2.041387811194e-01 1.810030995524e-07 0
635 3.123126515778e-01 7.900858794567e-01 6.883780271316e-08 6.883780271316e-08 3.002256519631e-02 8.228331776125e-06 2.065773994211e-01 2.470356272056e-07 0
636 2.996461533570e-01 7.972037562110e-01 7.811431986070e-08 7.811431986070e-08 2.562117474256e-02 8.193791799890e-06 2.056615071559e-01 2.099345715091e-07 0
637 8.153899045956e-01 2.291414667897e-01 1.661394548412e-06 1.661394548412e-06 3.299634253928e-03 1.440054290952e-03 3.010349870086e-01 4.751652465942e-06 0
638 7.439338161656e-02 8.269257434539e-01 1.396650150600e-06 1.396650150600e-06 3.042884663388e-02 3.792186536969e-05 1.934620735849e-01 1.153918625405e-06 0
639 5.753115341099e-01 6.391924897821e-01 2.403872956820e-06 2.403872956820e-06 3.325896931523e-02 6.448591142884e-05 2.411875637551e-01 2.144734949476e-06 0
640 2.613792786115e-01 8.187088764746e-01 1.235952928582e-07 1.235952928582e-07 1.620332923264e-02 8.359839004817e-06 2.032145000834e-01 1.354572237269e-07 0
641 2.742716953447e-01 7.969230676261e-01 1.045668244864e-07 1.045668244864e-07 1.897921402824e-02 8.536725291970e-06 2.033275953511e-01 1.620203364166e-07 0
642 2.868874266654e-01 8.189138200591e-01 9.787959139734e-08 9.787959139734e-08 2.077652813610e-02 7.938185863920e-06 2.054010831038e-01 1.649279419513e-07 0
643 2.741794668739e-01 8.115152547199e-01 1.196238028469e-07 1.196238028469e-07 1.892245562901e-02 8.259617582480e-06 2.039810841082e-01 1.562922472171e-07 0
644 1.488362217661e-02 8.254492873307e-01 1.329310354448e-06 1.329310354448e-06 2.328389428522e-02 3.830696421719e-05 1.924953776335e-01 8.919353052208e-07 0
645 6.002568633874e-01 6.247794996089e-01 2.016982423696e-06 2.016982423696e-06 2.722133244685e-02 7.075802245036e-05 2.464189821974e-01 1.926127652403e-06 0
646 7.706343509326e-01 4.650040943288e-01 -3.453701958569e-07 3.453701958569e-07 8.205321720898e-03 1.279145376035e-04 3.026379888843e-01 1.049579933817e-06 0
647 8.214526537811e-01 2.890081024420e-01 6.922780364712e-08 6.922780364712e-08 3.981105155545e-03 1.208982782235e-03 3.259123741253e-01 4.813087587320e-06 0
648 7.512285138476e-01 5.094614839062e-01 -2.107414816841e-07 2.107414816841e-07 1.145348050008e-02 1.520193013560e-04 2.898848613772e-01 1.741150103717e-06 0
649 8.225190511845e-01 3.197630950700e-01 1.733723529857e-06 1.733723529857e-06 4.832876587633e-03 9.013571078196e-04 3.301222969694e-01 4.356147663478e-06 0
650 6.500324567448e-01 5.959448691946e-01 1.254777775581e-06 1.254777775581e-06 2.001351005727e-02 8.404622378656e-05 2.579885058313e-01 1.682059945028e-06 0
651 2.226555962011e-01 8.367353953256e-01 7.213315917803e-07 7.213315917803e-07 3.140361136622e-02 2.405314660979e-05 2.011952392934e-01 7.553556682686e-07 0
652 8.410405122110e-01 1.746691280012e-01 1.290488000323e-06 1.290488000323e-06 3.128402011817e-03 1.489876953369e-03 2.551708750693e-01 4.660934058278e-06 0
653 6.748684553913e-01 5.815742552918e-01 8.622418962339e-07 8.622418962339e-07 1.746830032272e-02 9.258185349207e-05 2.642653566843e-01 1.617247621234e-06 0
654 7.984602224440e-01 4.255658940886e-01 -4.123696137774e-07 4.123696137774e-07 7.418685582394e-03 3.484628584267e-04 3.155601259449e-01 2.585136383810e-06 0
655 8.497250344867e-01 1.227425362890e-01 -3.247748372740e-07 3.247748372740e-07 2.260628377091e-03 1.004999198143e-03 1.932735847252e-01 2.271929706276e-06 0
656 8.509707454024e-01 6.101258154594e-02 4.464853918463e-07 4.464853918463e-07 1.903388163200e-03 5.941462158440e-04 1.030773302059e-01 1.130890874447e-06 0
657 8.506190151518e-01 3.033544118728e-02 1.466463871687e-07 1.466463871687e-07 1.677198188429e-03 4.411947420094e-04 5.458702579747e-02 7.399710220427e-07 0
658 1.190772996025e-01 8.509274162394e-01 1.163710997602e-06 1.163710997602e-06 2.795215166116e-02 3.494605378888e-05 1.960406553336e-01 9.768173954660e-07 0
659 1.973825909381e-01 8.552458900932e-01 1.574936679577e-06 1.574936679577e-06 3.635160760080e-02 3.371544048498e-05 2.001260252814e-01 1.225610462598e-06 0
660 1.466539119717e-01 8.569070509624e-01 1.394917230030e-06 1.394917230030e-06 3.251009095870e-02 3.707360379796e-05 1.974465996523e-01 1.205266231639e-06 0
661 7.729693727683e-01 4.937384823285e-01 -2.439231360655e-07 2.439231360655e-07 1.027546023572e-02 1.315979542044e-04 2.968193526212e-01 1.352229545529e-06 0
662 4.189945277734e-01 7.797587258347e-01 1.100203356711e-09 1.100203356711e-09 1.308392934843e-02 1.886549868883e-06 2.181117143764e-01 2.468348519676e-08 0
663 4.064819689186e-01 7.797283047293e-01 4.250318180596e-10 4.250318180596e-10 1.344582408155e-02 1.907726552930e-06 2.165903964172e-01 2.565095562640e-08 0
664 4.127663194458e-01 7.689135113133e-01 7.964868103142e-10 7.964868103142e-10 1.266743467298e-02 1.993184080117e-06 2.170547938492e-01 2.524852912609e-08 0
665 4.127476053793e-01 7.761335139591e-01 2.333917187109e-10 2.333917187109e-10 1.312978566336e-02 1.928634133631e-06 2.172523434646e-01 2.532255279762e-08 0
666 3.814568512090e-01 7.796674625186e-01 -3.485063788182e-10 3.485063788182e-10 1.309520841893e-02 1.954026975447e-06 2.136262841012e-01 2.558839049970e-08 0
667 3.877412017362e-01 7.688526691026e-01 -7.076998086610e-10 7.076998086610e-10 1.267316322269e-02 2.036046458581e-06 2.140023895114e-01 2.580314909859e-08 0
668 3.939694100638e-01 7.796978836240e-01 -8.733541315907e-11 8.733541315907e-11 1.344916806801e-02 1.930620368935e-06 2.150945061601e-01 2.596523781733e-08 0
669 3.877224876697e-01 7.760726717484e-01 -6.611828827721e-10 6.611828827721e-10 1.313788396042e-02 1.973075247538e-06 2.142411081643e-01 2.592203364732e-08 0
670 4.003099027905e-01 7.472230822707e-01 -2.025496597183e-09 2.025496597183e-09 1.124169162337e-02 2.197927490443e-06 2.148036477366e-01 2.470842305809e-08 0
671 4.065381111181e-01 7.580682967920e-01 1.345886789221e-10 1.345886789221e-10 1.193266669557e-02 2.103203842223e-06 2.159528968261e-01 2.509683044209e-08 0
672 3.940255522633e-01 7.580378756866e-01 -8.875355070317e-10 8.875355070317e-10 1.193542522781e-02 2.122901721480e-06 2.143940717002e-01 2.533773476272e-08 0
673 4.002911887240e-01 7.544430849164e-01 -1.511478514230e-09 1.511478514230e-09 1.163567435323e-02 2.145449659999e-06 2.150502499206e-01 2.496375358499e-08 0
674 3.940068381968e-01 7.652578783324e-01 -1.008236317587e-09 1.008236317587e-09 1.255987591591e-02 2.057393759018e-06 2.146371462616e-01 2.584061032344e-08 0
675 4.065193970516e-01 7.652882994378e-01 -2.917710036437e-10 2.917710036437e-10 1.255705947586e-02 2.036260935328e-06 2.161742202657e-01 2.556944967330e-08 0
676 4.002350465245e-01 7.761030928538e-01 -3.204805833543e-10 3.204805833543e-10 1.331826389041e-02 1.950313439207e-06 2.157332895256e-01 2.597478905238e-08 0
677 4.002537605910e-01 7.688830902080e-01 -7.385965225127e-11 7.385965225127e-11 1.284142835559e-02 2.013993417022e-06 2.155148315419e-01 2.586255217331e-08 0
678 4.252547401099e-01 7.761619079465e-01 9.009912705851e-10 9.009912705851e-10 1.257449088198e-02 1.907338482771e-06 2.187952431629e-01 2.398381036045e-08 0
679 4.190265317823e-01 7.653166934252e-01 6.432955092979e-10 6.432955092979e-10 1.220227108887e-02 2.013993786004e-06 2.177372256820e-01 2.457529814813e-08 0
680 4.315228182647e-01 7.653410331766e-01 3.613671738134e-09 3.613671738134e-09 1.188485445151e-02 1.966730674876e-06 2.193229920615e-01 2.337430781621e-08 0
681 4.252680300523e-01 7.689398781827e-01 2.414186586435e-09 2.414186586435e-09 1.209380379148e-02 1.972340812271e-06 2.186184550393e-01 2.385310279354e-08 0
682 4.065701151270e-01 7.436262643825e-01 -1.592110636586e-09 1.592110636586e-09 1.087123450631e-02 2.280539341744e-06 2.154819462291e-01 2.479227798496e-08 0
683 4.190664016094e-01 7.436506041339e-01 5.576234152329e-09 5.576234152329e-09 1.106445611910e-02 2.282659702313e-06 2.171131499837e-01 2.525638811108e-08 0
684 4.127983234546e-01 7.544714789038e-01 2.968049145755e-10 2.968049145755e-10 1.158483116826e-02 2.127857438736e-06 2.166336318000e-01 2.465086917788e-08 0
685 4.128116133970e-01 7.472494491401e-01 2.163157049461e-09 2.163157049461e-09 1.049965313576e-02 2.192214700565e-06 2.164095343642e-01 2.301749395506e-08 0
686 4.362404893087e-01 7.481978398944e-01 -4.275185801216e-08 4.275185801216e-08 3.726105021845e-02 6.404092072601e-06 2.197017619400e-01 2.386231963208e-07 1
687 4.253078998794e-01 7.472737888915e-01 -1.676152374426e-09 1.676152374426e-09 1.125403497236e-02 2.245649416007e-06 2.180418798720e-01 2.527261706341e-08 0
688 4.315361082070e-01 7.581190034128e-01 5.129919576914e-10 5.129919576914e-10 1.129139795463e-02 2.172405918750e-06 2.191463116189e-01 2.452949974760e-08 0
689 4.190398217246e-01 7.580946636614e-01 7.132336180519e-10 7.132336180519e-10 1.168601008020e-02 2.081004940504e-06 2.175375541733e-01 2.431864471168e-08 0
690 4.252946099370e-01 7.544958186552e-01 -7.467735115028e-10 7.467735115028e-10 1.076955094837e-02 2.066052687195e-06 2.182418951160e-01 2.225045967676e-08 0
691 8.221967057386e-01 3.810579066486e-01 -4.670323978003e-07 4.670323978003e-07 5.824328556688e-03 5.702294254730e-04 3.263581214975e-01 3.321203526646e-06 0
692 7.958945681868e-01 4.526535657103e-01 -1.017795184632e-06 1.017795184632e-06 8.408340781973e-03 2.783906708841e-04 3.092056264603e-01 2.340803631316e-06 0
693 3.500216067847e-01 8.193235347295e-01 -2.578406374109e-10 2.578406374109e-10 1.132371991496e-02 1.807373014156e-06 2.114764750036e-01 2.046618579416e-08 0
694 3.437641713126e-01 8.084242313860e-01 1.215447329230e-09 1.215447329230e-09 1.147228264991e-02 1.895425489067e-06 2.104747831591e-01 2.174485695242e-08 0
695 3.563171875501e-01 8.084977940327e-01 1.170317346972e-09 1.170317346972e-09 1.194053778079e-02 1.803839047840e-06 2.117893032250e-01 2.153880830119e-08 0
696 3.500343218825e-01 8.120818533827e-01 4.212854271423e-10 4.212854271423e-10 1.087155712700e-02 1.767863873588e-06 2.112467524730e-01 1.921943309447e-08 0
697 3.390869885808e-01 7.911976521949e-01 3.592969508842e-08 3.592969508842e-08 3.819881888773e-02 7.829360902866e-06 2.091559732170e-01 2.990723391352e-07 0
698 3.689083490808e-01 7.868463126389e-01 1.817823791220e-10 1.817823791220e-10 1.274327252345e-02 1.933524535926e-06 2.124373473320e-01 2.463943009207e-08 0
699 3.626127683154e-01 7.976720533358e-01 9.968310142702e-10 9.968310142702e-10 1.247058778116e-02 1.868098392812e-06 2.121089210822e-01 2.329628499141e-08 0
700 3.563553328434e-01 7.867727499923e-01 4.103141152720e-10 4.103141152720e-10 1.208904670002e-02 1.961512412970e-06 2.110422672142e-01 2.371281516306e-08 0
701 3.626254834132e-01 7.904303719890e-01 3.917016830803e-10 3.917016830803e-10 1.230799247037e-02 1.921646763750e-06 2.118628145170e-01 2.365161389895e-08 0
702 3.500724671758e-01 7.903568093424e-01 -6.705055222030e-10 6.705055222030e-10 1.156225478503e-02 1.956104334322e-06 2.104924747167e-01 2.261697669952e-08 0
703 3.563299026478e-01 8.012561126859e-01 1.275991931250e-09 1.275991931250e-09 1.199719335229e-02 1.861696779649e-06 2.115510547167e-01 2.233513622879e-08 0
704 3.437768864104e-01 8.011825500393e-01 5.895080396548e-09 5.895080396548e-09 1.158504183284e-02 1.941282709648e-06 2.102214183949e-01 2.248984140063e-08 0
705 3.500597520780e-01 7.975984906892e-01 2.533883779294e-09 2.533883779294e-09 1.105280985365e-02 1.911200167668e-06 2.107550220155e-01 2.112413204551e-08 0
706 8.562559892304e-01 1.507392898012e-01 6.615466154733e-07 6.615466154733e-07 2.035707923993e-03 9.983599809504e-04 2.275843751479e-01 2.032369324218e-06 0
707 7.244900997685e-01 5.530127062190e-01 7.890034552981e-08 7.890034552981e-08 1.392598295541e-02 9.988300762182e-05 2.774859733760e-01 1.390969061677e-06 0
708 4.628179170890e-01 7.328969386577e-01 1.139777898265e-07 1.139777898265e-07 2.868763065912e-02 9.380149773607e-06 2.228123584255e-01 2.690942722324e-07 0
709 4.753426400788e-01 7.112616332656e-01 1.413684767452e-07 1.413684767452e-07 2.085566232871e-02 1.043971274882e-05 2.242288023866e-01 2.177271238982e-07 0
710 4.878056570066e-01 7.329217441314e-01 1.377698894113e-07 1.377698894113e-07 2.302325684935e-02 9.425101010843e-06 2.263706180693e-01 2.169965214037e-07 0
711 4.753220713915e-01 7.256934386849e-01 1.084078350140e-07 1.084078350140e-07 2.253024956153e-02 9.734054816566e-06 2.244710085371e-01 2.193106842628e-07 0
712 5.003075735186e-01 7.257172629080e-01 1.269821734240e-07 1.269821734240e-07 1.714695630288e-02 9.829814661112e-06 2.281172218064e-01 1.685514024595e-07 0
713 4.878445565909e-01 7.040571520422e-01 1.379287780756e-07 1.379287780756e-07 1.637258382080e-02 1.086914576179e-05 2.260132125647e-01 1.779560000453e-07 0
714 5.128255831371e-01 7.040790137642e-01 1.468427865453e-07 1.468427865453e-07 1.317673727826e-02 1.088043070637e-05 2.298808002228e-01 1.433685768921e-07 0
715 5.003259044155e-01 7.112844762381e-01 1.601114230548e-07 1.601114230548e-07 1.742482746723e-02 1.056393803167e-05 2.280033771142e-01 1.840747975764e-07 0
716 8.414154985494e-01 2.295497040898e-01 3.307631289909e-07 3.307631289909e-07 3.331439308248e-03 1.477812622982e-03 3.004231923556e-01 4.923243062428e-06 0
717 3.122282645522e-01 8.191304600619e-01 6.348651047969e-08 6.348651047969e-08 2.872554112234e-02 7.510944374159e-06 2.077340971803e-01 2.157559414875e-07 0
718 3.249201462231e-01 7.974582687140e-01 5.182412468280e-08 5.182412468280e-08 3.398348301107e-02 7.808926605071e-06 2.081448098499e-01 2.653745246181e-07 0
719 3.390141269291e-01 8.183591347339e-01 -2.356757452057e-08 2.356757452057e-08 3.730760506211e-02 5.357304639634e-06 2.101982567024e-01 1.998682056928e-07 0
720 3.248611426475e-01 8.119485347256e-01 5.348106758822e-08 5.348106758822e-08 3.365633377393e-02 7.535517289378e-06 2.086927872119e-01 2.536178850505e-07 0
721 5.969201550284e-02 8.521016738175e-01 1.423811453461e-06 1.423811453461e-06 3.051404673028e-02 3.817943576173e-05 1.943744216982e-01 1.165009086969e-06 0
722 5.503145979885e-01 6.824566767411e-01 2.066296840268e-06 2.066296840268e-06 3.444689999815e-02 4.925241886687e-05 2.359933278479e-01 1.696593147374e-06 1
723 5.752880421510e-01 6.680361539730e-01 1.976304459777e-06 1.976304459777e-06 3.343769295924e-02 5.569262919086e-05 2.404564330821e-01 1.862233034977e-06 0
724 7.511305188058e-01 5.386450465003e-01 -4.361121359597e-07 4.361121359597e-07 1.364297649851e-02 1.356361342439e-04 2.845122199434e-01 1.850480591839e-06 0
725 2.976706443505e-02 8.512740737235e-01 1.351281403329e-06 1.351281403329e-06 2.914893522225e-02 3.791876898463e-05 1.938997830713e-01 1.105291740840e-06 0
726 2.613768186523e-01 8.332869046589e-01 1.213894287976e-07 1.213894287976e-07 1.615514932103e-02 8.104355743052e-06 2.038121805817e-01 1.309270771797e-07 0
727 2.868849667062e-01 8.334918482433e-01 1.036736161048e-07 1.036736161048e-07 2.085955753628e-02 7.606609437213e-06 2.059570740833e-01 1.586705072115e-07 0
728 2.742618555078e-01 8.552351803632e-01 1.189246629712e-07 1.189246629712e-07 1.767512701819e-02 7.531544724862e-06 2.056406921627e-01 1.331210096551e-07 0
729 2.741745469554e-01 8.406713110885e-01 9.552125114086e-08 9.552125114086e-08 1.550850728623e-02 7.515803988174e-06 2.051359286596e-01 1.165589009125e-07 0
730 8.208368074546e-01 4.119881407905e-01 2.881020754834e-07 2.881020754834e-07 6.801144117129e-03 3.195186648090e-04 3.207792321459e-01 2.173092487479e-06 0
731 6.251508576426e-01 6.391589437351e-01 1.418384194157e-06 1.418384194157e-06 2.682108247399e-02 6.707533186264e-05 2.503429464618e-01 1.799033007858e-06 0
732 2.519535326407e-01 8.533311378424e-01 5.884277815582e-07 5.884277815582e-07 3.859528182544e-02 2.568305732173e-05 2.036439139456e-01 9.912448354710e-07 0
733 6.499989860794e-01 6.247195714571e-01 1.039456698786e-06 1.039456698786e-06 2.276630338887e-02 7.333410471189e-05 2.557419521895e-01 1.669546476622e-06 0
734 8.564934007804e-01 2.021919738722e-01 7.649262876377e-07 7.649262876377e-07 3.071986119903e-03 1.270354975758e-03 2.791567469458e-01 3.902512852878e-06 0
735 8.462950185480e-01 2.798064716902e-01 7.711976298117e-07 7.711976298117e-07 3.755619082570e-03 9.285974191546e-04 3.231169862468e-01 3.487458187402e-06 0
736 8.477357779426e-01 3.266614800818e-01 -8.126513980911e-07 8.126513980911e-07 4.019791425135e-03 7.890974377865e-04 3.303654228273e-01 3.172007114010e-06 0
737 6.994451079927e-01 5.958654284748e-01 3.154613449108e-07 3.154613449108e-07 1.714941154624e-02 8.309164428588e-05 2.672936733161e-01 1.424972803913e-06 0
738 8.776480102719e-01 1.055838298805e-01 3.087542389509e-07 3.087542389509e-07 1.895106704947e-03 5.958011635275e-04 1.669231396836e-01 1.129106779816e-06 0
739 8.787640099738e-01 7.696814853088e-02 3.423608227685e-07 3.423608227685e-07 1.708530498455e-03 6.575173318194e-04 1.255586432571e-01 1.123388414676e-06 0
740 8.565762467768e-01 2.545183950071e-01 1.859486643691e-07 1.859486643691e-07 3.735052179940e-03 1.245028991593e-03 3.126798995106e-01 4.650248249139e-06 0
741 8.756395937923e-01 1.509278328281e-02 3.297216720354e-07 3.297216720354e-07 1.356869112644e-03 3.346228580496e-04 3.101328527627e-02 4.540394204722e-07 0
742 8.475984042805e-01 3.739524328009e-01 2.016611597874e-07 2.016611597874e-07 5.580031055949e-03 4.358339871164e-04 3.282107656872e-01 2.431967183348e-06 0
743 1.982546582715e-01 8.845228069741e-01 1.315858891988e-06 1.315858891988e-06 3.609008646931e-02 3.173362749790e-05 2.011891965261e-01 1.145269360384e-06 0
744 7.240015176938e-01 5.816850818284e-01 -3.394471766227e-08 3.394471766227e-08 1.517150954192e-02 9.152074168485e-05 2.732795671597e-01 1.388507805755e-06 0
745 1.036677408805e-01 8.784846080409e-01 1.293832436005e-06 1.293832436005e-06 2.896467457741e-02 3.971744617008e-05 1.965742476865e-01 1.150402903362e-06 0
746 4.189794494225e-01 7.869823266127e-01 4.571883516054e-10 4.571883516054e-10 1.337456418289e-02 1.825219373865e-06 2.182874910611e-01 2.441151366361e-08 0
747 4.127060060422e-01 7.978079144256e-01 1.489295024855e-10 1.489295024855e-10 1.381445413027e-02 1.745273372952e-06 2.177986881376e-01 2.410999895542e-08 0
748 4.064668905677e-01 7.869519055074e-01 7.781135163879e-11 7.781135163879e-11 1.375898962287e-02 1.847689607480e-06 2.167862287326e-01 2.542234213561e-08 0
749 4.127174486775e-01 7.905807155152e-01 6.259502405968e-10 6.259502405968e-10 1.370578533806e-02 1.805654681668e-06 2.176241003895e-01 2.474791546161e-08 0
750 4.001591192817e-01 8.194590900513e-01 -1.457955541488e-10 1.457955541488e-10 1.355944343181e-02 1.602300467012e-06 2.168679131450e-01 2.172630254320e-08 0
751 3.939200038072e-01 8.086030811331e-01 1.059171970070e-10 1.059171970070e-10 1.388664515751e-02 1.699109981860e-06 2.159038452394e-01 2.359493740167e-08 0
752 4.064325626620e-01 8.086335022384e-01 -4.048803006369e-11 4.048803006369e-11 1.387701659052e-02 1.671024760915e-06 2.173262185953e-01 2.318883833038e-08 0
753 4.001705619169e-01 8.122318911409e-01 -3.449749652522e-12 3.449749652522e-12 1.382509603441e-02 1.657100021498e-06 2.166992921556e-01 2.290956693584e-08 0
754 3.814417728581e-01 7.868910632967e-01 -1.428713839572e-10 1.428713839572e-10 1.339225927102e-02 1.897217301643e-06 2.138604190604e-01 2.540802599708e-08 0
755 3.939543317129e-01 7.869214844020e-01 -1.423018277686e-10 1.423018277686e-10 1.376404990766e-02 1.871840789176e-06 2.153098049157e-01 2.576411004141e-08 0
756 3.876808883327e-01 7.977470722149e-01 1.213297951646e-10 1.213297951646e-10 1.382920491182e-02 1.797521805484e-06 2.149020376496e-01 2.485829738150e-08 0
757 3.876923309679e-01 7.905198733045e-01 6.004604533821e-11 6.004604533821e-11 1.371450395537e-02 1.855213411843e-06 2.146907134575e-01 2.544333167479e-08 0
758 3.939314464424e-01 8.013758822227e-01 1.563742008133e-10 1.563742008133e-10 1.396088086948e-02 1.755368114383e-06 2.157145315586e-01 2.450648512699e-08 0
759 4.002048898227e-01 7.905502944099e-01 2.453435935323e-10 2.453435935323e-10 1.389927494246e-02 1.829662699122e-06 2.161445804373e-01 2.543098490706e-08 0
760 4.064440052972e-01 8.014063033281e-01 2.573051005817e-10 2.573051005817e-10 1.395547810959e-02 1.728561746875e-06 2.171542084656e-01 2.412290561959e-08 0
761 4.001934471874e-01 7.977774933202e-01 5.062020473740e-11 5.062020473740e-11 1.401464095970e-02 1.770545753922e-06 2.163378223002e-01 2.481356304393e-08 0
762 7.990647934859e-01 4.998882553079e-01 -8.386036740492e-07 8.386036740492e-07 9.195965350446e-03 1.217322580284e-04 2.992031104366e-01 1.119445626861e-06 0
763 3.562856506887e-01 8.229667252511e-01 2.797542278293e-09 2.797542278293e-09 1.162903500088e-02 1.671114094611e-06 2.122334262340e-01 1.943344429669e-08 0
764 3.625812314540e-01 8.121409845543e-01 9.954543750820e-10 9.954543750820e-10 1.224160673581e-02 1.753020147479e-06 2.125687991358e-01 2.145978324538e-08 0
765 3.688203469286e-01 8.229969934725e-01 6.353456170994e-10 6.353456170994e-10 1.228562822098e-02 1.658916474389e-06 2.135468415500e-01 2.038083105400e-08 0
766 3.625624096904e-01 8.193682344260e-01 1.854595468120e-09 1.854595468120e-09 1.197368584685e-02 1.700660476059e-06 2.127830667628e-01 2.036317427248e-08 0
767 3.751723929848e-01 7.904895031605e-01 1.096202584173e-10 1.096202584173e-10 1.319438999219e-02 1.885445399528e-06 2.132638175130e-01 2.487730191035e-08 0
768 3.814115084593e-01 8.013455120787e-01 2.329707399442e-10 2.329707399442e-10 1.360886911358e-02 1.786936009229e-06 2.142998978438e-01 2.431817826395e-08 0
769 3.688768122194e-01 8.013152438574e-01 5.645564130932e-10 5.645564130932e-10 1.288670149217e-02 1.817735036385e-06 2.129116011532e-01 2.342460880575e-08 0
770 3.751535712211e-01 7.977167530322e-01 3.968572052337e-10 3.968572052337e-10 1.329643290273e-02 1.829679083637e-06 2.134918106825e-01 2.432820516910e-08 0
771 3.938897394083e-01 8.230575299151e-01 -2.024386437700e-10 2.024386437700e-10 1.335090832818e-02 1.593994838055e-06 2.162564268947e-01 2.128127895845e-08 0
772 3.813550431684e-01 8.230272616938e-01 1.173020210470e-10 1.173020210470e-10 1.298620506237e-02 1.626356426975e-06 2.148884690909e-01 2.112019806521e-08 0
773 3.876506239338e-01 8.122015209969e-01 1.152806709027e-10 1.152806709027e-10 1.366330825692e-02 1.689604742384e-06 2.152967597906e-01 2.308559042754e-08 0
774 3.876318021702e-01 8.194287708686e-01 1.918151925212e-10 1.918151925212e-10 1.340807372213e-02 1.636319484408e-06 2.154805849806e-01 2.193989227990e-08 0
775 3.813926866957e-01 8.085727619504e-01 4.107262893322e-10 4.107262893322e-10 1.353981515803e-02 1.732117659263e-06 2.145051576512e-01 2.345255293838e-08 0
776 3.750971059303e-01 8.193985026473e-01 7.038814488450e-10 7.038814488450e-10 1.287633145641e-02 1.668395365758e-06 2.141180412124e-01 2.148281172983e-08 0
777 3.688579904558e-01 8.085424937291e-01 9.312270210044e-10 9.312270210044e-10 1.282254862647e-02 1.763706287577e-06 2.131330739012e-01 2.261520963526e-08 0
778 3.751159276939e-01 8.121712527756e-01 4.435010735855e-10 4.435010735855e-10 1.311013954287e-02 1.720731792163e-06 2.139187066137e-01 2.255903391111e-08 0
779 4.627517190009e-01 7.762065361212e-01 4.186846804071e-08 4.186846804071e-08 3.535323416080e-02 7.258286991665e-06 2.235465521466e-01 2.566039196227e-07 0
780 4.314972533104e-01 7.797815438191e-01 1.165272155088e-09 1.165272155088e-09 1.246145587301e-02 1.865909195586e-06 2.196547567092e-01 2.325194510384e-08 0
781 4.377653314651e-01 7.689606690492e-01 2.928105383603e-10 2.928105383603e-10 1.179001873831e-02 2.064204061455e-06 2.202042263032e-01 2.433700456426e-08 0
782 4.439965845842e-01 7.797952369157e-01 1.526380518940e-10 1.526380518940e-10 1.180190238994e-02 1.950077502992e-06 2.212179657393e-01 2.301462434314e-08 0
783 4.377530564533e-01 7.761791499280e-01 -2.265425701703e-10 2.265425701703e-10 1.144461623081e-02 1.862641911095e-06 2.203589889147e-01 2.131722184791e-08 0
784 4.502892127628e-01 7.545374003882e-01 5.031910576008e-08 5.031910576008e-08 3.510435373127e-02 8.123876794300e-06 2.215312573285e-01 2.851834446563e-07 0
785 4.487007119533e-01 7.698749606186e-01 -3.734523556782e-08 3.734523556782e-08 3.952249594137e-02 5.577274026157e-06 2.218137026898e-01 2.204277900627e-07 1
786 8.591970729404e-01 3.502533516369e-01 -2.284342780575e-07 2.284342780575e-07 5.171692218809e-03 6.766419609893e-04 3.298833662571e-01 3.499383964568e-06 0
787 8.140397465802e-01 4.728868741910e-01 -5.047759167152e-07 5.047759167152e-07 8.474772132807e-03 1.227415610710e-04 3.068661868087e-01 1.040206761302e-06 0
788 7.570048750966e-02 8.795672110624e-01 1.605614172481e-06 1.605614172481e-06 3.162688200333e-02 4.156144079913e-05 1.958340532645e-01 1.314458784043e-06 0
789 1.498196488030e-01 8.859891590056e-01 9.107644159317e-07 9.107644159317e-07 2.729730607460e-02 2.762835843229e-05 1.986597813335e-01 7.541797564650e-07 0
790 4.877849180894e-01 7.473565578397e-01 9.456434499305e-08 9.456434499305e-08 2.348485908110e-02 8.753274771282e-06 2.265244198576e-01 2.055694245017e-07 0
791 4.752596844100e-01 7.690008880992e-01 4.715858979756e-08 4.715858979756e-08 3.174415120164e-02 7.805381128687e-06 2.250767954331e-01 2.477751987355e-07 0
792 4.627971781718e-01 7.473317523661e-01 6.122729725894e-08 6.122729725894e-08 3.152862315245e-02 8.732730419510e-06 2.230795822004e-01 2.753309664887e-07 0
